"","X","moc_id","cruise_number","station","date","time","depth","temp","og_sal","angle","flow","speed","vvel","vol","net_number","sal","station_number"
"197",202,"TC8504_3_5","TC8504",3,"1985-09-06","21:05:31",85,23.17,41.7317,53,104,69.02,-30,468,5,35.408434712,3
"198",203,"TC8504_3_5","TC8504",3,"1985-09-06","21:05:51",85,23.11,41.7296,51,108,69.02,15,486.3,5,35.406334712,3
"199",204,"TC8504_3_5","TC8504",3,"1985-09-06","21:06:11",88,22.99,41.7708,51,112,34.51,0,503.1,5,35.447534712,3
"200",205,"TC8504_3_5","TC8504",3,"1985-09-06","21:06:31",90,22.98,41.8323,50,116,69.02,-15,521,5,35.509034712,3
"201",206,"TC8504_3_5","TC8504",3,"1985-09-06","21:06:51",93,22.95,41.8453,50,119,91.91,-15,538.8,5,35.522034712,3
"202",207,"TC8504_3_5","TC8504",3,"1985-09-06","21:07:11",96,22.82,41.8551,49,123,34.51,-30,557.2,5,35.531834712,3
"203",208,"TC8504_3_5","TC8504",3,"1985-09-06","21:07:31",97,22.76,41.8684,45,126,34.51,0,573.5,5,35.545134712,3
"204",209,"TC8504_3_5","TC8504",3,"1985-09-06","21:07:51",98,22.65,41.8168,45,130,69.02,0,590.6,5,35.493534712,3
"205",210,"TC8504_3_5","TC8504",3,"1985-09-06","21:08:11",92,22.92,41.8607,46,134,69.02,45,605.4,5,35.537434712,3
"206",211,"TC8504_3_5","TC8504",3,"1985-09-06","21:08:31",90,22.99,41.7696,43,138,34.51,30,622.7,5,35.446334712,3
"207",212,"TC8504_3_5","TC8504",3,"1985-09-06","21:08:51",85,23.17,41.7474,45,143,69.02,30,639.8,5,35.424134712,3
"208",213,"TC8504_3_5","TC8504",3,"1985-09-06","21:09:11",80,23.33,41.7404,46,147,69.02,30,652.9,5,35.417134712,3
"209",214,"TC8504_3_6","TC8504",3,"1985-09-06","21:09:31",78,23.33,41.7573,48,1,34.51,15,3.4,6,35.434034712,3
"210",215,"TC8504_3_6","TC8504",3,"1985-09-06","21:09:51",79,23.34,41.1499,45,4,68.89,-15,21.7,6,34.826634712,3
"211",216,"TC8504_3_6","TC8504",3,"1985-09-06","21:10:11",77,23.34,41.7583,43,8,69.02,0,35.8,6,35.435034712,3
"212",217,"TC8504_3_6","TC8504",3,"1985-09-06","21:10:31",75,23.36,41.7446,42,12,69.02,15,51.8,6,35.421334712,3
"213",218,"TC8504_3_6","TC8504",3,"1985-09-06","21:10:51",74,23.49,41.703,42,15,34.51,0,67.6,6,35.379734712,3
"214",219,"TC8504_3_6","TC8504",3,"1985-09-06","21:11:11",73,23.54,41.6899,45,19,69.02,-15,83.7,6,35.366634712,3
"215",220,"TC8504_3_6","TC8504",3,"1985-09-06","21:11:31",70,23.6,41.694,45,22,69.02,0,98.1,6,35.370734712,3
"216",221,"TC8504_3_6","TC8504",3,"1985-09-06","21:11:51",67,23.64,41.6818,43,26,39.42,15,113.4,6,35.358534712,3
"217",222,"TC8504_3_6","TC8504",3,"1985-09-06","21:12:11",66,23.74,41.7018,44,29,69.02,0,127.8,6,35.378534712,3
"218",223,"TC8504_3_6","TC8504",3,"1985-09-06","21:12:31",68,23.62,41.696,43,32,34.51,0,143.6,6,35.372734712,3
"219",224,"TC8504_3_6","TC8504",3,"1985-09-06","21:12:51",71,23.56,41.7074,43,35,34.48,0,159.4,6,35.384134712,3
"220",225,"TC8504_3_6","TC8504",3,"1985-09-06","21:13:11",70,23.59,41.7092,42,38,34.51,15,172.5,6,35.385934712,3
"221",226,"TC8504_3_6","TC8504",3,"1985-09-06","21:13:31",70,23.61,41.6788,43,42,69.02,0,190.1,6,35.355534712,3
"222",227,"TC8504_3_6","TC8504",3,"1985-09-06","21:13:51",69,23.6,41.6946,44,45,39.42,0,204.4,6,35.371334712,3
"223",228,"TC8504_3_6","TC8504",3,"1985-09-06","21:14:11",70,23.6,41.7096,44,48,69.02,0,220.9,6,35.386334712,3
"224",229,"TC8504_3_6","TC8504",3,"1985-09-06","21:14:31",71,23.6,41.6934,46,52,69.02,-15,237.3,6,35.370134712,3
"225",230,"TC8504_3_6","TC8504",3,"1985-09-06","21:14:51",70,23.61,41.6944,46,55,68.89,-15,253,6,35.371134712,3
"226",231,"TC8504_3_6","TC8504",3,"1985-09-06","21:15:11",68,23.61,41.6956,42,59,69.02,15,267.4,6,35.372334712,3
"227",232,"TC8504_3_6","TC8504",3,"1985-09-06","21:15:31",68,23.61,41.6956,44,62,69.02,0,283.1,6,35.372334712,3
"228",233,"TC8504_3_6","TC8504",3,"1985-09-06","21:15:51",67,23.72,41.6693,43,66,34.51,-15,300.1,6,35.346034712,3
"229",234,"TC8504_3_6","TC8504",3,"1985-09-06","21:16:11",66,23.76,41.7025,48,70,69.02,-15,315.9,6,35.379234712,3
"230",235,"TC8504_3_6","TC8504",3,"1985-09-06","21:16:31",66,23.74,41.7174,46,73,34.51,0,331,6,35.394134712,3
"231",236,"TC8504_3_6","TC8504",3,"1985-09-06","21:16:51",65,23.73,41.7176,46,77,92.13,20,347.6,6,35.394334712,3
"232",237,"TC8504_3_6","TC8504",3,"1985-09-06","21:17:11",66,23.68,41.7151,46,80,34.51,0,362.8,6,35.391834712,3
"233",238,"TC8504_3_6","TC8504",3,"1985-09-06","21:17:31",65,23.74,41.7492,47,84,69.02,15,379.8,6,35.425934712,3
"234",239,"TC8504_3_6","TC8504",3,"1985-09-06","21:17:51",67,23.72,41.6848,48,87,34.48,-15,394.3,6,35.361534712,3
"235",240,"TC8504_3_6","TC8504",3,"1985-09-06","21:18:11",65,23.72,41.7016,45,91,69.02,15,410.8,6,35.378334712,3
"236",241,"TC8504_3_6","TC8504",3,"1985-09-06","21:18:31",63,24.03,41.7618,47,95,69.02,0,425.9,6,35.438534712,3
"237",242,"TC8504_3_6","TC8504",3,"1985-09-06","21:18:51",62,24.02,41.7775,46,99,92.13,20,442.5,6,35.454234712,3
"238",243,"TC8504_3_6","TC8504",3,"1985-09-06","21:19:11",62,24.03,41.7779,46,102,69.02,0,458.2,6,35.454634712,3
"239",244,"TC8504_3_6","TC8504",3,"1985-09-06","21:19:31",58,24.19,41.8336,46,107,69.02,15,475.3,6,35.510334712,3
"240",245,"TC8504_3_6","TC8504",3,"1985-09-06","21:19:51",57,24.3,41.8231,49,110,68.89,-15,489.3,6,35.499834712,3
"241",246,"TC8504_3_7","TC8504",3,"1985-09-06","21:20:11",56,24.32,40.7074,47,4,34.51,15,19.6,7,34.384134712,3
"242",247,"TC8504_3_7","TC8504",3,"1985-09-06","21:20:31",56,24.35,41.8414,45,8,34.51,0,37.3,7,35.518134712,3
"243",248,"TC8504_3_7","TC8504",3,"1985-09-06","21:20:51",57,24.35,41.8408,47,12,34.48,-15,55.4,7,35.517534712,3
"244",249,"TC8504_3_7","TC8504",3,"1985-09-06","21:21:11",56,24.35,41.857,47,16,34.51,0,72.7,7,35.533734712,3
"245",250,"TC8504_3_7","TC8504",3,"1985-09-06","21:21:31",56,24.36,41.8574,47,20,69.02,-30,88.9,7,35.534134712,3
"246",251,"TC8504_3_7","TC8504",3,"1985-09-06","21:21:51",56,24.38,41.8426,47,24,69.02,0,106,7,35.519334712,3
"247",252,"TC8504_3_7","TC8504",3,"1985-09-06","21:22:11",56,24.35,41.857,50,28,69.02,30,124.3,7,35.533734712,3
"248",253,"TC8504_3_7","TC8504",3,"1985-09-06","21:22:31",57,24.32,41.8551,49,31,69.02,15,140,7,35.531834712,3
"249",254,"TC8504_3_7","TC8504",3,"1985-09-06","21:22:51",60,24.32,41.8533,46,34,68.89,-15,157,7,35.530034712,3
"250",255,"TC8504_3_7","TC8504",3,"1985-09-06","21:23:11",57,24.33,41.8555,44,39,69.02,0,175.6,7,35.532234712,3
"251",256,"TC8504_3_7","TC8504",3,"1985-09-06","21:23:31",58,24.31,41.8541,47,42,34.51,-15,191.4,7,35.530834712,3
"252",257,"TC8504_3_7","TC8504",3,"1985-09-06","21:23:51",57,24.31,41.8547,42,46,69.02,15,209,7,35.531434712,3
"253",258,"TC8504_3_7","TC8504",3,"1985-09-06","21:24:11",57,24.35,41.8408,44,49,69.02,0,225.5,7,35.517534712,3
"254",259,"TC8504_3_7","TC8504",3,"1985-09-06","21:24:31",57,24.31,41.8391,43,53,69.02,15,241.5,7,35.515834712,3
"255",260,"TC8504_3_7","TC8504",3,"1985-09-06","21:24:51",57,24.32,41.8707,43,56,69.02,30,257.6,7,35.547434712,3
"256",261,"TC8504_3_7","TC8504",3,"1985-09-06","21:25:11",55,24.43,41.8298,42,60,69.02,0,273.2,7,35.506534712,3
"257",262,"TC8504_3_7","TC8504",3,"1985-09-06","21:25:31",55,24.43,41.8298,41,63,34.51,0,289,7,35.506534712,3
"258",263,"TC8504_3_7","TC8504",3,"1985-09-06","21:25:51",54,24.43,41.8459,42,67,92.13,40.1,306.5,7,35.522634712,3
"259",264,"TC8504_3_7","TC8504",3,"1985-09-06","21:26:11",49,24.56,41.7923,44,71,69.02,30,321.7,7,35.469034712,3
"260",265,"TC8504_3_7","TC8504",3,"1985-09-06","21:26:31",48,24.7,41.7526,43,74,34.51,-15,334.7,7,35.429334712,3
"261",266,"TC8504_3_7","TC8504",3,"1985-09-06","21:26:51",48,24.64,41.7654,43,77,39.42,0,349.4,7,35.442134712,3
"262",267,"TC8504_3_7","TC8504",3,"1985-09-06","21:27:11",49,24.63,41.7799,43,80,34.51,-15,364.8,7,35.456634712,3
"263",268,"TC8504_3_7","TC8504",3,"1985-09-06","21:27:31",50,24.58,41.8081,43,83,69.02,-15,382.2,7,35.484834712,3
"264",269,"TC8504_3_7","TC8504",3,"1985-09-06","21:27:51",50,24.53,41.8215,43,86,68.89,0,397.8,7,35.498234712,3
"265",270,"TC8504_3_7","TC8504",3,"1985-09-06","21:28:11",51,24.59,41.7614,46,89,34.51,-45,413,7,35.438134712,3
"266",271,"TC8504_3_7","TC8504",3,"1985-09-06","21:28:31",50,24.62,41.7633,41,93,69.02,-15,428.4,7,35.440034712,3
"267",272,"TC8504_3_7","TC8504",3,"1985-09-06","21:28:51",48,24.71,41.7376,40,96,34.48,0,443,7,35.414334712,3
"268",273,"TC8504_3_7","TC8504",3,"1985-09-06","21:29:11",47,24.79,41.7417,39,99,34.51,-15,458.6,7,35.418434712,3
"269",274,"TC8504_3_7","TC8504",3,"1985-09-06","21:29:31",47,24.75,41.7399,42,103,34.51,0,475.3,7,35.416634712,3
"270",275,"TC8504_3_7","TC8504",3,"1985-09-06","21:29:51",47,24.81,41.7581,41,106,68.89,-20,491.9,7,35.434834712,3
"271",276,"TC8504_3_7","TC8504",3,"1985-09-06","21:30:11",46,24.77,41.7569,44,110,69.02,15,508,7,35.433634712,3
"272",278,"TC8504_3_7","TC8504",3,"1985-09-06","21:30:51",43,25.08,41.7421,45,117,34.48,-15,538.8,7,35.418834712,3
"273",279,"TC8504_3_7","TC8504",3,"1985-09-06","21:31:11",43,25.09,41.7118,42,120,34.51,0,554.1,7,35.388534712,3
"274",280,"TC8504_3_7","TC8504",3,"1985-09-06","21:31:31",42,25.11,41.7287,41,123,34.51,30,567.9,7,35.405434712,3
"275",281,"TC8504_3_7","TC8504",3,"1985-09-06","21:31:51",42,25.08,41.7427,43,126,39.42,20,582.3,7,35.419434712,3
"276",282,"TC8504_3_8","TC8504",3,"1985-09-06","21:32:11",42,25.12,40.1341,43,3,34.51,15,14.1,8,33.810834712,3
"277",283,"TC8504_3_8","TC8504",3,"1985-09-06","21:32:31",41,25.19,41.687,38,7,34.51,-15,31.4,8,35.363734712,3
"278",284,"TC8504_3_8","TC8504",3,"1985-09-06","21:32:51",40,25.15,41.701,40,10,34.48,30,47.3,8,35.377734712,3
"279",285,"TC8504_3_8","TC8504",3,"1985-09-06","21:33:11",38,25.27,41.6467,40,13,69.02,0,61.2,8,35.323434712,3
"280",286,"TC8504_3_8","TC8504",3,"1985-09-06","21:33:31",38,25.2,41.6893,39,17,69.02,0,77.1,8,35.366034712,3
"281",287,"TC8504_3_8","TC8504",3,"1985-09-06","21:33:51",38,25.21,41.6744,39,20,69.02,15,93.3,8,35.351134712,3
"282",288,"TC8504_3_8","TC8504",3,"1985-09-06","21:34:11",37,25.23,41.676,41,22,34.51,0,107.2,8,35.352734712,3
"283",289,"TC8504_3_8","TC8504",3,"1985-09-06","21:34:31",37,25.27,41.6473,40,26,69.02,0,121.7,8,35.324034712,3
"284",290,"TC8504_3_8","TC8504",3,"1985-09-06","21:34:51",36,25.31,41.6498,39,29,34.48,0,138.2,8,35.326534712,3
"285",291,"TC8504_3_8","TC8504",3,"1985-09-06","21:35:11",35,25.34,41.6519,42,32,69.02,0,154.1,8,35.328634712,3
"286",292,"TC8504_3_8","TC8504",3,"1985-09-06","21:35:31",35,25.43,41.7636,41,36,69.02,-15,169.9,8,35.440334712,3
"287",293,"TC8504_3_8","TC8504",3,"1985-09-06","21:35:51",33,25.7,41.6712,41,39,68.89,15,186.2,8,35.347934712,3
"288",294,"TC8504_3_8","TC8504",3,"1985-09-06","21:36:11",33,25.66,41.6692,42,43,69.02,15,202.4,8,35.345934712,3
"289",295,"TC8504_3_8","TC8504",3,"1985-09-06","21:36:31",35,25.36,41.6682,43,46,34.51,-15,218.4,8,35.344934712,3
"290",296,"TC8504_3_8","TC8504",3,"1985-09-06","21:36:51",36,25.31,41.6651,42,49,68.89,-15,235.8,8,35.341834712,3
"291",298,"TC8504_3_8","TC8504",3,"1985-09-06","21:37:31",35,25.29,41.6801,43,55,34.51,15,266.8,8,35.356834712,3
"292",299,"TC8504_3_8","TC8504",3,"1985-09-06","21:37:51",36,25.29,41.6489,42,58,34.48,0,282.1,8,35.325634712,3
"293",300,"TC8504_3_8","TC8504",3,"1985-09-06","21:38:11",37,25.3,41.6641,42,61,34.51,-30,296.9,8,35.340834712,3
"294",301,"TC8504_3_8","TC8504",3,"1985-09-06","21:38:31",36,25.3,41.6646,40,65,69.02,0,312.9,8,35.341334712,3
"295",302,"TC8504_3_8","TC8504",3,"1985-09-06","21:38:51",30,25.7,41.7188,41,69,69.02,15,328.5,8,35.395534712,3
"296",303,"TC8504_3_8","TC8504",3,"1985-09-06","21:39:11",29,25.75,41.722,43,73,69.02,30,345.8,8,35.398734712,3
"297",304,"TC8504_3_8","TC8504",3,"1985-09-06","21:39:31",30,25.76,41.7066,42,76,34.51,-15,361.1,8,35.383334712,3
"298",305,"TC8504_3_8","TC8504",3,"1985-09-06","21:39:51",28,25.8,41.7099,41,80,69.02,15,377.7,8,35.386634712,3
"299",306,"TC8504_3_8","TC8504",3,"1985-09-06","21:40:11",28,25.77,41.7236,43,83,34.51,15,392.9,8,35.400334712,3
"300",307,"TC8504_3_8","TC8504",3,"1985-09-06","21:40:31",28,25.79,41.7246,42,87,69.02,15,410.8,8,35.401334712,3
"301",308,"TC8504_3_8","TC8504",3,"1985-09-06","21:40:51",27,25.82,41.7115,44,91,69.02,0,427.9,8,35.388234712,3
"302",309,"TC8504_3_8","TC8504",3,"1985-09-06","21:41:11",25,25.98,41.6906,45,94,69.02,0,442.3,8,35.367334712,3
"303",310,"TC8504_3_8","TC8504",3,"1985-09-06","21:41:31",26,25.99,41.6905,37,98,69.02,-15,459.1,8,35.367234712,3
"304",311,"TC8504_3_8","TC8504",3,"1985-09-06","21:41:51",28,25.88,41.412,40,101,34.48,-15,476.6,8,35.088734712,3
"305",312,"TC8504_3_8","TC8504",3,"1985-09-06","21:42:11",29,25.77,41.723,39,104,34.51,0,493,8,35.399734712,3
"306",313,"TC8504_3_8","TC8504",3,"1985-09-06","21:42:31",29,25.76,41.7225,40,107,34.51,0,509.7,8,35.399234712,3
"307",314,"TC8504_3_8","TC8504",3,"1985-09-06","21:42:51",27,25.81,41.7263,40,110,34.48,15,523.8,8,35.403034712,3
"308",315,"TC8504_3_8","TC8504",3,"1985-09-06","21:43:11",26,25.87,41.7147,40,114,69.02,0,541.2,8,35.391434712,3
"309",316,"TC8504_3_8","TC8504",3,"1985-09-06","21:43:31",15,26.06,41.6527,37,118,69.02,30,555.1,8,35.329434712,3
"310",317,"TC8504_3_9","TC8504",3,"1985-09-06","21:43:51",19,26.05,41.6826,41,1,34.48,15,3.5,9,35.359334712,3
"311",318,"TC8504_3_9","TC8504",3,"1985-09-06","21:44:11",19,26.07,41.0858,40,5,69.02,0,22.6,9,34.762534712,3
"312",319,"TC8504_3_9","TC8504",3,"1985-09-06","21:44:31",19,26.05,41.6674,42,8,34.51,0,38.9,9,35.344134712,3
"313",320,"TC8504_3_9","TC8504",3,"1985-09-06","21:44:51",19,26.07,41.6684,41,12,69.02,15,57.6,9,35.345134712,3
"314",321,"TC8504_3_9","TC8504",3,"1985-09-06","21:45:11",18,26.07,41.6538,44,15,34.51,15,72.4,9,35.330534712,3
"315",322,"TC8504_3_9","TC8504",3,"1985-09-06","21:45:31",18,26.07,41.669,43,19,69.02,15,90.7,9,35.345734712,3
"316",323,"TC8504_3_9","TC8504",3,"1985-09-06","21:45:51",18,26.07,41.6538,43,22,68.89,0,106.3,9,35.330534712,3
"317",324,"TC8504_3_9","TC8504",3,"1985-09-06","21:46:11",17,26.08,41.655,45,26,69.02,0,124.8,9,35.331734712,3
"318",325,"TC8504_3_9","TC8504",3,"1985-09-06","21:46:31",16,26.09,41.6561,48,30,69.02,-15,141.3,9,35.332834712,3
"319",326,"TC8504_3_9","TC8504",3,"1985-09-06","21:46:51",16,26.08,41.6555,43,34,69.02,0,158.6,9,35.332234712,3
"320",327,"TC8504_3_9","TC8504",3,"1985-09-06","21:47:11",16,26.07,41.6702,46,37,34.51,15,175.5,9,35.346934712,3
"321",328,"TC8504_3_9","TC8504",3,"1985-09-06","21:47:31",18,26.06,41.6685,43,40,34.51,-15,190.1,9,35.345234712,3
"322",329,"TC8504_3_9","TC8504",3,"1985-09-06","21:47:51",15,26.1,41.6572,40,44,69.02,15,208.3,9,35.333934712,3
"323",330,"TC8504_3_9","TC8504",3,"1985-09-06","21:48:11",14,26.09,41.6724,40,47,69.02,15,224,9,35.349134712,3
"324",331,"TC8504_3_9","TC8504",3,"1985-09-06","21:48:31",14,26.1,41.673,40,51,69.02,15,241.6,9,35.349734712,3
"325",332,"TC8504_3_9","TC8504",3,"1985-09-06","21:48:51",15,26.1,41.6724,43,54,69.02,-15,256.2,9,35.349134712,3
"326",333,"TC8504_3_9","TC8504",3,"1985-09-06","21:49:11",15,26.1,41.6572,39,56,34.51,-15,271.2,9,35.333934712,3
"327",334,"TC8504_3_9","TC8504",3,"1985-09-06","21:49:31",15,26.11,41.6578,38,59,34.51,0,287.4,9,35.334534712,3
"328",335,"TC8504_3_9","TC8504",3,"1985-09-06","21:49:51",14,26.1,41.6578,40,63,69.02,15,303.8,9,35.334534712,3
"329",336,"TC8504_3_9","TC8504",3,"1985-09-06","21:50:11",12,26.22,41.5595,38,66,69.02,0,320.3,9,35.236234712,3
"330",337,"TC8504_3_9","TC8504",3,"1985-09-06","21:50:31",13,26.23,41.5444,40,69,69.02,-15,335.8,9,35.221134712,3
"331",338,"TC8504_3_9","TC8504",3,"1985-09-06","21:50:51",12,26.23,41.545,42,72,34.48,0,351.1,9,35.221734712,3
"332",339,"TC8504_3_9","TC8504",3,"1985-09-06","21:51:11",11,26.23,41.5305,42,76,34.51,15,367,9,35.207234712,3
"333",340,"TC8504_3_9","TC8504",3,"1985-09-06","21:51:31",7,26.53,41.4597,38,80,69.02,30,382.2,9,35.136434712,3
"334",341,"TC8504_3_9","TC8504",3,"1985-09-06","21:51:51",7,26.52,41.4591,42,83,34.48,15,397.9,9,35.135834712,3
"335",342,"TC8504_3_9","TC8504",3,"1985-09-06","21:52:11",8,26.53,41.4591,32,86,69.02,-15,413.6,9,35.135834712,3
"336",343,"TC8504_3_9","TC8504",3,"1985-09-06","21:52:31",8,26.52,41.4735,43,90,69.02,-15,430.5,9,35.150234712,3
"337",344,"TC8504_3_9","TC8504",3,"1985-09-06","21:52:51",8,26.53,41.4591,44,93,34.48,-15,446,9,35.135834712,3
"338",345,"TC8504_3_9","TC8504",3,"1985-09-06","21:53:11",8,26.52,41.4585,41,96,69.02,0,463.7,9,35.135234712,3
"339",346,"TC8504_3_9","TC8504",3,"1985-09-06","21:53:31",7,26.52,41.4591,35,100,69.02,15,480.9,9,35.135834712,3
"340",347,"TC8504_3_9","TC8504",3,"1985-09-06","21:53:51",8,26.54,41.4597,36,103,69.02,0,496.3,9,35.136434712,3
"341",348,"TC8504_3_9","TC8504",3,"1985-09-06","21:54:11",5,26.54,41.4614,42,106,69.02,15,512.3,9,35.138134712,3
"342",349,"TC8504_3_9","TC8504",3,"1985-09-06","21:54:31",4,26.53,41.4614,46,110,34.51,0,527.6,9,35.138134712,3
"343",350,"TC8504_3_9","TC8504",3,"1985-09-06","21:54:51",4,26.53,41.4614,42,113,68.89,15,544,9,35.138134712,3
"344",351,"TC8504_3_9","TC8504",3,"1985-09-06","21:55:11",5,26.52,41.4602,45,117,69.02,0,560.9,9,35.136934712,3
"345",352,"TC8504_3_9","TC8504",3,"1985-09-06","21:55:31",5,26.52,41.4602,48,120,69.02,-15,574.3,9,35.136934712,3
"346",353,"TC8504_3_9","TC8504",3,"1985-09-06","21:55:51",4,26.52,41.4608,43,123,68.89,15,591.7,9,35.137534712,3
"347",354,"TC8504_3_9","TC8504",3,"1985-09-06","21:56:11",0,26.52,41.4631,43,127,69.02,0,606.3,9,35.139834712,3
"348",355,"TC8504_3_9","TC8504",3,"1985-09-06","21:56:31",0,26.52,41.4631,44,130,69.02,0,619.3,9,35.139834712,3
"349",359,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:24",188,19.59,39.3845,18,7,68.95,0,0,1,33.061234712,2
"350",360,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:28",188,19.57,39.7743,18,8,69.02,0,0,1,33.451034712,2
"351",361,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:32",187,19.6,40.2042,19,86,69.02,0,215.1,1,33.880934712,2
"352",362,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:36",187,19.76,40.6746,18,9,34.51,0,208.3,1,34.351334712,2
"353",363,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:40",187,19.77,40.7145,19,0,68.95,0,211.7,1,34.391234712,2
"354",364,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:44",186,19.76,40.7143,19,1,69.02,15,215.1,1,34.391034712,2
"355",365,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:48",186,19.81,40.7252,19,1,69.02,0,217.2,1,34.401934712,2
"356",366,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:52",186,19.82,40.7246,19,2,34.51,0,220.5,1,34.401334712,2
"357",367,"TC8504_2_1","TC8504",2,"1985-09-06","15:46:56",185,19.81,40.7544,193,3,68.95,15,223.9,1,34.431134712,2
"358",368,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:00",186,19.82,40.7246,19,3,68.95,-15,226.4,1,34.401334712,2
"359",369,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:04",185,19.84,40.7248,19,4,34.51,-15,222.8,1,34.401534712,2
"360",370,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:08",186,19.82,40.7548,19,8,68.95,-15,245.7,1,34.431534712,2
"361",371,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:12",186,19.84,40.7149,19,8,68.95,0,248.4,1,34.391634712,2
"362",372,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:16",186,19.81,40.7545,19,9,34.51,0,251.4,1,34.431234712,2
"363",373,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:20",188,19.8,40.725,19,9,34.51,-30,254.5,1,34.401734712,2
"364",374,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:40",187,19.76,40.7243,20,0,34.49,15,257.8,1,34.401034712,2
"365",375,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:44",188,19.76,40.7249,20,1,69.02,-15,260.8,1,34.401634712,2
"366",376,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:48",188,19.76,40.7248,20,1,69.02,0,263.8,1,34.401534712,2
"367",377,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:52",188,19.65,40.7045,20,2,34.51,0,266.9,1,34.381234712,2
"368",378,"TC8504_2_1","TC8504",2,"1985-09-06","15:47:56",189,19.62,40.7647,20,2,34.51,-15,269.8,1,34.441434712,2
"369",379,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:00",190,19.64,40.7049,20,3,34.51,-15,273,1,34.381634712,2
"370",380,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:04",190,19.49,40.6747,20,4,69.02,0,276,1,34.351434712,2
"371",381,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:08",192,19.48,40.6453,20,4,69.02,-30,279.2,1,34.322034712,2
"372",382,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:12",192,19.29,40.5945,20,5,34.49,0,282.8,1,34.271234712,2
"373",383,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:16",193,19.28,40.5948,20,5,34.49,-15,286.2,1,34.271534712,2
"374",384,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:20",193,19.16,40.5248,20,6,34.51,0,289.4,1,34.201534712,2
"375",385,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:24",195,18.84,40.465,20,6,34.51,-30,292.1,1,34.141734712,2
"376",386,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:28",194,18.83,40.4243,20,7,34.49,15,295.3,1,34.101034712,2
"377",387,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:32",196,18.81,40.405,20,8,69.02,-30,298.7,1,34.081734712,2
"378",388,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:36",196,18.69,40.3745,20,8,69.02,0,302,1,34.051234712,2
"379",389,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:40",197,18.68,40.375,20,9,34.49,-15,305.3,1,34.051734712,2
"380",390,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:44",198,18.63,40.3645,20,9,34.49,-15,308.7,1,34.041234712,2
"381",391,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:48",199,18.63,40.3446,21,0,34.51,-15,312.4,1,34.021334712,2
"382",392,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:52",199,18.62,40.3446,21,0,34.51,0,314.8,1,34.021334712,2
"383",393,"TC8504_2_1","TC8504",2,"1985-09-06","15:48:56",200,18.61,40.345,21,1,34.49,-15,318.1,1,34.021734712,2
"384",394,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:00",201,18.61,40.3346,21,2,69.02,-15,321.7,1,34.011334712,2
"385",395,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:04",202,18.56,40.3147,21,2,69.02,-15,325.1,1,33.991434712,2
"386",396,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:08",203,18.54,40.2847,21,3,34.49,0,328.6,1,33.961434712,2
"387",397,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:12",203,18.36,40.2545,21,3,34.49,-15,332.1,1,33.931234712,2
"388",398,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:16",204,18.34,40.2649,21,4,34.51,-15,335.5,1,33.941634712,2
"389",399,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:20",205,18.11,40.2146,21,4,34.51,-15,338.1,1,33.891334712,2
"390",400,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:24",205,18.11,40.1844,21,5,34.49,0,341.5,1,33.861134712,2
"391",401,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:28",207,18.11,40.185,21,5,34.49,-30,344,1,33.861734712,2
"392",402,"TC8504_2_1","TC8504",2,"1985-09-06","15:49:32",206,18.11,40.1542,21,6,34.51,15,347.5,1,33.830934712,2
